,BusinessEntityID,CreditCardID,ModifiedDate
954,2614,1079,2011-12-26
955,2615,13867,2011-11-18
956,2616,3551,2014-03-11
957,2617,9229,2014-02-27
958,2618,13873,2013-11-28
959,2619,4728,2013-06-18
960,2620,7407,2014-03-31
961,2621,17557,2014-05-10
962,2622,2818,2014-03-08
963,2623,900,2014-02-04
964,2624,14032,2014-01-19
965,2625,18836,2014-03-27
966,2626,7589,2013-08-01
967,2627,6025,2013-02-13
968,2628,17986,2013-12-31
969,2629,13669,2013-10-06
970,2630,540,2013-05-16
971,2631,12162,2011-10-14
972,2632,9118,2012-06-28
973,2633,15578,2014-03-04
974,2634,6598,2014-02-11
975,2635,18103,2014-02-16
976,2636,17703,2012-11-25
977,2637,872,2013-05-07
978,2638,1494,2013-12-05
979,2639,8845,2014-01-23
980,2640,16432,2013-09-07
981,2641,10770,2013-12-31
982,2642,3205,2013-11-26
983,2643,6453,2014-01-09
984,2644,8097,2012-12-21
985,2645,12362,2011-11-01
986,2646,12310,2013-07-27
987,2647,16207,2012-03-26
988,2648,46,2013-12-07
989,2649,4394,2014-04-16
990,2650,7366,2013-07-25
991,2651,14254,2012-01-26
992,2652,11713,2013-07-29
993,2653,3269,2013-09-01
994,2654,10478,2014-01-02
995,2655,14416,2012-12-22
996,2656,10223,2012-01-07
997,2657,6867,2014-04-16
998,2658,5116,2013-05-12
999,2659,5031,2012-06-08
1000,2660,19119,2014-04-24
1001,2661,13908,2013-07-20
1002,2662,16594,2013-09-13
1003,2663,7482,2012-11-16
1004,2664,17642,2014-03-04
1005,2665,7327,2013-09-06
1006,2666,17005,2014-01-18
1007,2667,17008,2014-01-28
1008,2668,15407,2012-06-24
1009,2669,10997,2013-09-12
1010,2670,8172,2014-03-21
1011,2671,8494,2013-05-05
1012,2672,12985,2012-10-26
1013,2673,19002,2013-08-15
1014,2674,7485,2011-06-15
1015,2675,18019,2014-05-05
1016,2676,17122,2013-09-30
1017,2677,13572,2013-10-07
1018,2678,1520,2012-03-30
1019,2679,12153,2012-04-23
1020,2680,47,2013-06-07
1021,2681,12619,2013-07-21
1022,2682,399,2013-07-18
1023,2683,10216,2014-05-19
1024,2684,4269,2013-06-07
1025,2685,18925,2011-07-29
1026,2686,15527,2014-03-15
1027,2687,4227,2012-02-01
1028,2688,12298,2012-03-11
1029,2689,4139,2013-10-13
1030,2690,11581,2013-11-25
1031,2691,8608,2012-06-06
1032,2692,4074,2013-11-09
1033,2693,18917,2014-03-03
1034,2694,6983,2014-02-25
1035,2695,8302,2014-03-12
1036,2696,16557,2013-07-02
1037,2697,7929,2013-11-22
1038,2698,15943,2014-02-15
1039,2699,16834,2013-11-14
1040,2700,7840,2014-05-26
1041,2701,10348,2014-05-31
1042,2702,11624,2013-10-19
1043,2703,4570,2013-07-02
1044,2704,13598,2014-02-04
1045,2705,666,2013-10-20
1046,2706,12788,2013-08-09
1047,2707,6952,2012-05-22
1048,2708,14015,2014-01-02
1049,2709,13337,2013-03-06
1050,2710,157,2011-09-20
1051,2711,1350,2014-05-19
1052,2712,9370,2014-04-04
1053,2713,1341,2013-11-07
1054,2714,15235,2013-08-02
1055,2715,14007,2014-04-29
1056,2716,6311,2014-06-14
1057,2717,347,2013-09-08
1058,2718,7228,2013-12-04
1059,2719,13701,2012-12-19
1060,2720,18202,2014-03-01
1061,2721,14564,2014-01-09
1062,2722,17802,2011-12-15
1063,2723,11667,2014-05-11
1064,2724,2166,2013-10-10
1065,2725,4535,2013-12-29
1066,2726,6986,2012-11-22
1067,2727,18972,2014-05-28
1068,2728,14856,2013-11-08
1069,2729,5356,2013-12-22
1070,2730,8340,2014-01-14
1071,2731,131,2012-02-25
1072,2732,14815,2012-11-22
1073,2733,4529,2013-08-26
1074,2734,19234,2013-09-29
1075,2735,19210,2014-02-18
1076,2736,13930,2014-04-07
1077,2737,17985,2012-09-20
1078,2738,18456,2014-02-04
1079,2739,5844,2013-12-19
1080,2740,7540,2012-11-20
1081,2741,7055,2013-12-31
1082,2742,3985,2013-08-08
1083,2743,14941,2012-11-10
1084,2744,17934,2013-06-27
1085,2745,16304,2013-07-30
1086,2746,18355,2013-07-15
1087,2747,3431,2014-02-14
1088,2748,17192,2013-11-20
1089,2749,5132,2014-01-30
1090,2750,17738,2012-02-22
1091,2751,11075,2014-04-29
1092,2752,7870,2013-11-27
1093,2753,10310,2013-09-03
1094,2754,5287,2014-03-29
1095,2755,1365,2014-02-26
1096,2756,10452,2014-01-04
1097,2757,13640,2013-10-17
1098,2758,16784,2013-05-27
1099,2759,10570,2011-08-15
1100,2760,9048,2014-01-14
1101,2761,12617,2013-10-28
1102,2762,539,2014-02-13
1103,2763,4742,2014-02-01
1104,2764,4574,2013-10-27
1105,2765,16921,2014-03-23
1106,2766,15803,2013-08-07
1107,2767,16953,2014-05-13
1108,2768,1130,2013-09-12
1109,2769,12918,2013-12-29
1110,2770,15899,2012-12-22
1111,2771,339,2014-03-31
1112,2772,11069,2012-07-02
1113,2773,11661,2014-04-03
1114,2774,6756,2012-04-22
1115,2775,15380,2014-01-06
1116,2776,8679,2012-05-24
1117,2777,8969,2014-05-28
1118,2778,2811,2011-10-07
1119,2779,14358,2013-09-13
1120,2780,6771,2012-12-09
1121,2781,12025,2014-05-30
1122,2782,13360,2013-10-13
1123,2783,11098,2014-03-25
1124,2784,7138,2011-06-27
1125,2785,8162,2013-10-06
1126,2786,15064,2013-09-10
1127,2787,17133,2014-04-04
1128,2788,17388,2014-04-28
1129,2789,5700,2011-06-04
1130,2790,9707,2013-07-06
1131,2791,13687,2014-05-21
1132,2792,13612,2013-09-17
1133,2793,18829,2012-08-29
1134,2794,3018,2014-03-19
1135,2795,9941,2014-02-07
1136,2796,6060,2012-12-09
1137,2797,3672,2013-12-04
1138,2798,3304,2012-12-25
1139,2799,3244,2011-10-19
1140,2800,4284,2013-08-03
1141,2801,4270,2011-11-27
1142,2802,14265,2012-11-20
1143,2803,1851,2014-01-26
1144,2804,3437,2012-11-01
1145,2805,13921,2013-09-19
1146,2806,13889,2013-07-02
1147,2807,203,2014-03-01
1148,2808,13870,2014-03-01
1149,2809,9633,2014-03-04
1150,2810,5889,2014-05-15
1151,2811,16494,2014-01-29
1152,2812,18029,2012-01-03
1153,2813,14556,2013-10-26
1154,2814,14968,2012-08-30
1155,2815,2608,2013-07-10
1156,2816,18857,2013-07-23
1157,2817,8018,2014-01-17
1158,2818,13907,2012-11-28
1159,2819,16298,2014-03-08
1160,2820,18199,2012-07-06
1161,2821,10994,2014-04-26
1162,2822,13980,2014-01-04
1163,2823,12555,2014-06-29
1164,2824,17873,2012-04-13
1165,2825,9551,2014-06-15
1166,2826,1496,2013-09-19
1167,2827,6728,2014-06-25
1168,2828,4576,2014-05-22
1169,2829,1771,2012-01-22
1170,2830,8869,2013-08-22
1171,2831,2773,2014-03-13
1172,2832,1226,2014-04-15
1173,2833,16591,2013-04-09
1174,2834,10852,2014-06-05
1175,2835,16570,2011-06-04
1176,2836,12339,2012-06-08
1177,2837,17467,2013-10-13
1178,2838,8928,2012-11-22
1179,2839,12252,2013-07-23
1180,2840,14408,2011-06-22
1181,2841,10908,2014-01-27
1182,2842,10366,2013-11-14
1183,2843,8387,2013-09-08
1184,2844,831,2012-03-06
1185,2845,5560,2013-03-01
1186,2846,7368,2014-03-21
1187,2847,1770,2013-12-14
1188,2848,7274,2014-01-20
1189,2849,18647,2013-10-04
1190,2850,6775,2014-01-13
1191,2851,12944,2013-05-20
1192,2852,5469,2014-04-24
1193,2853,1710,2012-11-08
1194,2854,15190,2013-04-10
1195,2855,4771,2014-01-29
1196,2856,18379,2013-09-16
1197,2857,8888,2011-06-25
1198,2858,13807,2013-07-27
1199,2859,7804,2013-09-26
1200,2860,12069,2012-09-02
1201,2861,11238,2013-10-04
1202,2862,18964,2013-12-19
1203,2863,5173,2014-03-15
1204,2864,12091,2014-05-24
1205,2865,8012,2013-11-11
1206,2866,8306,2013-01-04
1207,2867,14507,2014-06-10
1208,2868,15691,2013-08-23
1209,2869,1616,2012-12-20
1210,2870,7694,2013-10-29
1211,2871,15918,2013-07-04
1212,2872,7039,2013-12-07
1213,2873,3706,2013-07-24
1214,2874,5578,2013-08-06
1215,2875,3219,2013-12-06
1216,2876,2033,2013-12-22
1217,2877,12921,2013-10-28
1218,2878,18722,2014-04-22
1219,2879,7379,2013-12-28
1220,2880,9111,2014-01-06
1221,2881,13711,2012-01-09
1222,2882,1441,2014-04-11
1223,2883,4606,2013-08-25
1224,2884,18468,2014-01-19
1225,2885,9583,2013-07-11
1226,2886,6972,2014-02-28
1227,2887,17995,2014-04-15
1228,2888,16483,2013-11-29
1229,2889,1707,2011-12-14
1230,2890,6736,2014-05-24
1231,2891,16955,2014-01-31
1232,2892,19105,2013-10-22
1233,2893,15012,2012-09-10
1234,2894,2764,2013-10-08
1235,2895,16881,2014-01-27
1236,2896,2083,2014-05-08
1237,2897,8871,2014-01-06
1238,2898,18388,2013-12-06
1239,2899,16624,2011-11-01
1240,2900,15628,2012-04-09
1241,2901,15371,2014-05-12
1242,2902,508,2013-03-11
1243,2903,15162,2012-04-06
1244,2904,17168,2014-01-03
1245,2905,14309,2013-08-10
1246,2906,5425,2013-10-26
1247,2907,7687,2013-07-16
1248,2908,1299,2013-08-03
1249,2909,13800,2014-03-02
1250,2910,11342,2012-04-09
1251,2911,9825,2011-12-12
1252,2912,13767,2013-12-17
1253,2913,18535,2012-07-22
1254,2914,14452,2013-08-28
1255,2915,16765,2014-05-01
1256,2916,6749,2013-11-24
1257,2917,18377,2011-11-13
1258,2918,16889,2012-05-09
1259,2919,3633,2013-12-14
1260,2920,18993,2014-02-23
1261,2921,13913,2014-01-18
1262,2922,1596,2014-03-09
1263,2923,7462,2013-08-12
1264,2924,17204,2014-03-29
1265,2925,1975,2014-06-13
1266,2926,10805,2013-09-20
1267,2927,5924,2013-09-25
1268,2928,4969,2014-01-11
1269,2929,2491,2013-01-21
1270,2930,9911,2013-12-25
1271,2931,1227,2013-11-20
1272,2932,16014,2013-07-13
1273,2933,3076,2013-12-23
1274,2934,6483,2012-05-11
1275,2935,11730,2014-05-08
1276,2936,4858,2014-05-11
1277,2937,6663,2014-04-05
1278,2938,13451,2013-11-12
1279,2939,15605,2014-01-25
1280,2940,7997,2012-01-06
1281,2941,672,2014-05-07
1282,2942,2810,2014-01-03
1283,2943,17571,2013-11-26
1284,2944,2891,2013-11-28
1285,2945,13443,2012-12-14
1286,2946,2310,2014-01-11
1287,2947,2996,2013-10-09
1288,2948,1363,2014-03-16
1289,2949,5315,2013-07-17
1290,2950,4972,2013-09-08
1291,2951,2788,2012-09-28
1292,2952,16758,2014-06-07
1293,2953,15197,2014-02-01
1294,2954,11905,2013-09-18
1295,2955,7060,2014-04-01
1296,2956,13444,2014-05-26
1297,2957,17414,2013-10-24
1298,2958,7478,2014-04-24
1299,2959,2422,2014-03-19
1300,2960,9502,2014-05-20
1301,2961,12824,2013-12-18
1302,2962,17673,2014-03-02
1303,2963,9240,2013-01-02
1304,2964,17390,2014-01-07
1305,2965,3326,2012-06-03
1306,2966,3511,2013-11-23
1307,2967,3308,2013-11-16
1308,2968,17268,2014-02-13
1309,2969,15179,2013-10-11
1310,2970,14419,2011-08-18
1311,2971,7743,2013-09-22
1312,2972,14953,2012-06-20
1313,2973,16884,2012-11-30
1314,2974,16807,2013-05-13
1315,2975,7652,2013-02-10
1316,2976,2706,2014-05-02
1317,2977,2564,2013-11-17
1318,2978,6314,2013-10-27
1319,2979,15434,2013-09-12
1320,2980,10962,2014-04-21
1321,2981,12355,2013-05-16
1322,2982,18014,2013-11-26
1323,2983,12565,2013-08-10
1324,2984,17109,2013-11-10
1325,2985,17302,2014-05-28
1326,2986,18746,2013-05-11
1327,2987,14866,2013-09-29
1328,2988,13342,2013-07-06
1329,2989,2081,2013-11-08
1330,2990,12065,2013-08-21
1331,2991,7187,2013-12-19
1332,2992,143,2012-11-03
1333,2993,2304,2012-05-25
1334,2994,19146,2013-09-07
1335,2995,18035,2012-12-06
1336,2996,1199,2013-08-03
1337,2997,17285,2013-09-14
1338,2998,9991,2013-09-01
1339,2999,5621,2013-11-24
1340,3000,275,2014-03-13
1341,3001,7586,2014-01-20
1342,3002,17203,2013-07-30
1343,3003,6984,2014-03-20
1344,3004,11772,2013-11-19
1345,3005,6113,2013-12-30
1346,3006,9475,2013-04-29
1347,3007,503,2013-11-09
1348,3008,7036,2013-05-28
1349,3009,7800,2012-09-08
1350,3010,2852,2012-10-11
1351,3011,16854,2012-08-19
1352,3012,8296,2014-05-17
1353,3013,931,2014-02-20
1354,3014,151,2012-04-21
1355,3015,10938,2012-05-22
1356,3016,13077,2013-07-20
1357,3017,3131,2013-10-17
1358,3018,11816,2013-12-29
1359,3019,18670,2012-06-23
1360,3020,9094,2013-12-28
1361,3021,15826,2013-06-03
1362,3022,17531,2014-05-20
1363,3023,17745,2013-11-20
1364,3024,3834,2013-10-25
1365,3025,5365,2011-07-09
1366,3026,7748,2014-05-08
1367,3027,11627,2013-01-28
1368,3028,18779,2013-09-10
1369,3029,8701,2013-11-25
1370,3030,11284,2014-05-20
1371,3031,17807,2014-04-30
1372,3032,1953,2013-07-16
1373,3033,4711,2014-04-06
1374,3034,13531,2014-06-24
1375,3035,6707,2013-04-14
1376,3036,8445,2012-06-14
1377,3037,10714,2014-02-19
1378,3038,6643,2013-09-18
1379,3039,320,2013-07-16
1380,3040,23,2012-04-15
1381,3041,3503,2013-07-18
1382,3042,16979,2013-11-16
1383,3043,18699,2013-07-29
1384,3044,16225,2012-05-04
1385,3045,3123,2014-05-14
1386,3046,18131,2014-02-14
1387,3047,4610,2013-08-02
1388,3048,1881,2014-02-25
1389,3049,11133,2014-05-25
1390,3050,12651,2014-03-31
1391,3051,153,2013-08-18
1392,3052,16712,2013-06-21
1393,3053,19193,2013-08-18
1394,3054,11301,2013-12-01
1395,3055,19224,2014-01-29
1396,3056,8002,2013-05-07
1397,3057,5280,2011-11-30
1398,3058,13696,2014-03-07
1399,3059,3053,2013-09-26
1400,3060,11030,2013-09-20
1401,3061,14992,2012-10-14
1402,3062,12519,2013-01-02
1403,3063,9898,2014-05-19
1404,3064,2906,2013-08-13
1405,3065,13308,2014-04-24
1406,3066,7595,2014-02-11
1407,3067,6697,2013-11-12
1408,3068,7784,2014-02-19
1409,3069,18995,2014-05-30
1410,3070,2256,2013-07-17
1411,3071,16701,2013-10-23
1412,3072,3265,2014-05-24
1413,3073,16449,2013-04-11
1414,3074,7325,2013-08-28
1415,3075,11051,2013-08-25
1416,3076,10349,2012-05-14
1417,3077,7897,2014-04-06
1418,3078,18434,2013-02-01
1419,3079,8873,2012-12-24
1420,3080,2863,2012-09-18
1421,3081,9964,2012-06-03
1422,3082,19130,2014-02-10
1423,3083,2026,2013-09-11
1424,3084,17126,2013-11-03
1425,3085,19025,2012-05-29
1426,3086,950,2013-03-25
1427,3087,8298,2014-01-28
1428,3088,14392,2014-02-06
1429,3089,17160,2014-02-01
1430,3090,16064,2011-08-14
1431,3091,11507,2014-03-30
1432,3092,7091,2013-10-26
1433,3093,17201,2013-03-17
1434,3094,16972,2014-03-15
1435,3095,16844,2013-09-16
1436,3096,4911,2014-01-13
1437,3097,18771,2013-10-15
1438,3098,2411,2013-07-22
1439,3099,487,2014-04-12
1440,3100,7190,2012-07-14
1441,3101,1821,2013-11-28
1442,3102,79,2012-06-17
1443,3103,8050,2012-10-06
1444,3104,14634,2013-11-18
1445,3105,15765,2014-03-18
1446,3106,13331,2014-05-07
1447,3107,14998,2013-08-13
1448,3108,1270,2014-05-05
1449,3109,810,2013-10-23
1450,3110,10162,2013-11-10
1451,3111,4414,2012-06-21
1452,3112,16736,2013-06-20
1453,3113,13922,2014-03-22
1454,3114,1917,2012-10-31
1455,3115,12688,2012-07-03
1456,3116,3663,2013-09-28
1457,3117,15849,2012-04-01
1458,3118,13251,2013-07-20
1459,3119,697,2014-02-04
1460,3120,6688,2013-06-20
1461,3121,18698,2012-07-18
1462,3122,12786,2013-08-29
1463,3123,16918,2012-09-18
1464,3124,344,2013-10-10
1465,3125,10664,2013-12-27
1466,3126,4116,2013-03-04
1467,3127,4310,2012-11-02
1468,3128,8805,2013-11-14
1469,3129,12533,2014-05-07
1470,3130,15477,2013-02-26
1471,3131,3816,2011-11-14
1472,3132,16833,2014-03-02
1473,3133,1530,2014-03-25
1474,3134,1280,2013-06-25
1475,3135,6208,2013-07-14
1476,3136,13013,2013-09-07
1477,3137,16826,2012-01-24
1478,3138,11129,2014-05-27
1479,3139,18886,2014-02-14
1480,3140,10197,2014-05-29
1481,3141,10309,2013-07-13
1482,3142,13624,2014-03-30
1483,3143,5481,2014-02-20
1484,3144,3226,2014-02-15
1485,3145,764,2011-12-24
1486,3146,4917,2012-05-18
1487,3147,10420,2012-07-19
1488,3148,13575,2013-02-01
1489,3149,9244,2013-12-30
1490,3150,8683,2013-08-31
1491,3151,9147,2014-04-27
1492,3152,1145,2012-12-15
1493,3153,15716,2013-07-23
1494,3154,16174,2013-12-29
1495,3155,3802,2011-11-29
1496,3156,14728,2013-07-04
1497,3157,16375,2014-05-06
1498,3158,16603,2013-12-25
1499,3159,13635,2014-03-01
1500,3160,8943,2014-03-09
1501,3161,8073,2013-03-26
1502,3162,2748,2013-12-01
1503,3163,10476,2012-05-27
1504,3164,10682,2014-01-26
1505,3165,5140,2013-10-20
1506,3166,15552,2014-06-17
1507,3167,11014,2014-01-17
1508,3168,4406,2013-07-10
1509,3169,14381,2014-04-07
1510,3170,4686,2014-04-15
1511,3171,18501,2011-11-25
1512,3172,17018,2013-07-11
1513,3173,3823,2013-09-30
1514,3174,11587,2014-01-28
1515,3175,3925,2013-09-18
1516,3176,1248,2013-10-10
1517,3177,5731,2014-04-21
1518,3178,4741,2011-08-06
1519,3179,2860,2013-05-18
1520,3180,9997,2014-03-13
1521,3181,9123,2013-11-03
1522,3182,2371,2012-10-26
1523,3183,6586,2013-02-16
1524,3184,6997,2012-04-25
1525,3185,11826,2013-11-10
1526,3186,5890,2014-01-26
1527,3187,15835,2012-06-01
1528,3188,10918,2014-04-10
1529,3189,5942,2011-10-24
1530,3190,14520,2014-02-22
1531,3191,9022,2013-12-26
1532,3192,11120,2014-01-09
1533,3193,6950,2013-10-28
1534,3194,10729,2013-01-27
1535,3195,10839,2013-11-27
1536,3196,5492,2013-09-17
1537,3197,9387,2013-07-01
1538,3198,3023,2013-08-01
1539,3199,3397,2014-03-23
1540,3200,11696,2013-07-19
1541,3201,3990,2013-10-28
1542,3202,7244,2013-09-13
1543,3203,5059,2014-01-24
1544,3204,7506,2013-09-04
1545,3205,12827,2013-09-08
1546,3206,18635,2013-05-13
1547,3207,7611,2014-02-01
1548,3208,15331,2013-07-01
1549,3209,3201,2014-04-08
1550,3210,4180,2014-02-20
1551,3211,6979,2014-03-11
1552,3212,16046,2012-10-13
1553,3213,4755,2013-09-13
1554,3214,16113,2013-11-22
1555,3215,11941,2013-09-26
1556,3216,11705,2013-11-13
1557,3217,1203,2014-02-06
1558,3218,618,2012-07-06
1559,3219,8297,2013-08-31
1560,3220,593,2013-06-30
1561,3221,9595,2014-04-04
1562,3222,11393,2013-07-24
1563,3223,16346,2012-01-06
1564,3224,18777,2013-09-01
1565,3225,3425,2013-08-04
1566,3226,15869,2013-12-13
1567,3227,1721,2012-10-20
1568,3228,8393,2014-05-15
1569,3229,10741,2012-06-15
1570,3230,7524,2013-08-03
1571,3231,1626,2014-01-28
1572,3232,9846,2014-02-24
1573,3233,1637,2014-03-18
1574,3234,8417,2013-09-18
1575,3235,11036,2013-08-30
1576,3236,15253,2014-03-10
1577,3237,16924,2011-11-16
1578,3238,971,2011-11-10
1579,3239,9351,2014-01-14
1580,3240,5336,2014-05-13
1581,3241,14805,2013-06-19
1582,3242,3605,2012-10-06
1583,3243,18172,2014-05-31
1584,3244,408,2013-02-08
1585,3245,5387,2013-03-26
1586,3246,11541,2013-09-22
1587,3247,12143,2014-02-10
1588,3248,14286,2013-07-30
1589,3249,310,2011-08-08
1590,3250,12747,2011-09-22
1591,3251,4018,2013-12-08
1592,3252,14877,2014-04-29
1593,3253,1904,2014-05-12
1594,3254,1647,2013-08-17
1595,3255,6469,2013-01-15
1596,3256,2331,2013-03-19
1597,3257,15939,2013-12-21
1598,3258,10351,2012-07-03
1599,3259,6767,2013-08-04
1600,3260,3599,2013-12-29
1601,3261,13240,2013-08-24
1602,3262,10393,2013-07-22
1603,3263,2718,2013-12-27
1604,3264,10180,2011-06-22
1605,3265,12356,2014-05-14
1606,3266,7393,2013-04-20
1607,3267,14800,2011-08-09
1608,3268,14196,2012-11-17
1609,3269,15259,2013-04-12
1610,3270,18274,2013-07-26
1611,3271,18043,2013-12-05
1612,3272,385,2011-09-01
1613,3273,4678,2014-01-11
1614,3274,9338,2013-09-18
1615,3275,7699,2013-09-02
1616,3276,4515,2013-11-14
1617,3277,8504,2012-06-12
1618,3278,3302,2013-08-05
1619,3279,3107,2011-11-27
1620,3280,12638,2014-02-01
1621,3281,17767,2012-06-06
1622,3282,18871,2013-10-29
1623,3283,10511,2014-05-22
1624,3284,6724,2013-12-18
1625,3285,16996,2014-03-28
1626,3286,15088,2012-06-10
1627,3287,17107,2014-01-23
1628,3288,4128,2011-08-21
1629,3289,16096,2012-05-13
1630,3290,18772,2013-07-19
1631,3291,15663,2013-09-06
1632,3292,2311,2013-03-25
1633,3293,12255,2014-06-16
1634,3294,16068,2012-10-02
1635,3295,1933,2013-04-28
1636,3296,10136,2014-04-25
1637,3297,1193,2012-08-02
1638,3298,18865,2014-06-27
1639,3299,15387,2013-08-26
1640,3300,1011,2014-03-09
1641,3301,3030,2013-12-04
1642,3302,12269,2013-05-15
1643,3303,14085,2014-04-03
1644,3304,8934,2011-11-20
1645,3305,2586,2014-02-22
1646,3306,13223,2014-01-20
1647,3307,1935,2012-10-22
1648,3308,10052,2013-10-29
1649,3309,15964,2014-02-25
1650,3310,156,2011-12-19
1651,3311,2129,2011-11-24
1652,3312,10019,2012-11-01
1653,3313,13299,2013-07-25
1654,3314,10002,2013-11-06
1655,3315,4656,2012-07-18
1656,3316,17445,2014-03-23
1657,3317,14000,2012-04-03
1658,3318,1257,2013-10-11
1659,3319,10608,2014-01-09
1660,3320,4957,2012-02-12
1661,3321,1598,2014-01-18
1662,3322,790,2014-02-17
1663,3323,6134,2014-05-31
1664,3324,12264,2013-11-25
1665,3325,8621,2014-06-20
1666,3326,8101,2012-09-05
1667,3327,10176,2014-04-09
1668,3328,1952,2013-11-01
1669,3329,1422,2013-11-30
1670,3330,1310,2013-05-10
1671,3331,5427,2014-03-23
1672,3332,17574,2014-02-26
1673,3333,7397,2013-09-04
1674,3334,8400,2012-04-01
1675,3335,10092,2012-07-14
1676,3336,19167,2013-09-04
1677,3337,8000,2011-08-14
1678,3338,7388,2011-06-18
1679,3339,17298,2013-09-21
1680,3340,1541,2014-05-06
1681,3341,12490,2013-10-23
1682,3342,17113,2011-09-09
1683,3343,17128,2013-10-18
1684,3344,2858,2011-07-22
1685,3345,4980,2014-05-17
1686,3346,2488,2011-09-19
1687,3347,7312,2014-04-19
1688,3348,3306,2013-08-11
1689,3349,14553,2014-01-08
1690,3350,5074,2012-08-11
1691,3351,11323,2014-02-26
1692,3352,15769,2012-06-15
1693,3353,4605,2013-09-13
1694,3354,16353,2014-01-05
1695,3355,18240,2014-06-23
1696,3356,18977,2012-09-28
1697,3357,9299,2013-04-09
1698,3358,8942,2013-12-25
1699,3359,4266,2013-10-11
1700,3360,5451,2013-11-05
1701,3361,18651,2014-04-22
1702,3362,14573,2011-10-04
1703,3363,350,2013-07-17
1704,3364,9563,2014-03-09
1705,3365,17061,2013-01-08
1706,3366,11951,2012-10-10
1707,3367,17202,2014-05-05
1708,3368,7152,2014-03-06
1709,3369,14327,2014-05-02
1710,3370,2661,2014-05-10
1711,3371,12401,2014-01-09
1712,3372,9591,2014-06-07
1713,3373,18094,2013-05-29
1714,3374,17938,2014-05-23
1715,3375,15180,2013-08-12
1716,3376,15404,2013-09-10
1717,3377,3704,2013-12-04
1718,3378,2050,2013-03-14
1719,3379,3828,2012-11-15
1720,3380,2194,2014-02-27
1721,3381,16165,2011-08-15
1722,3382,6484,2013-09-04
1723,3383,8577,2014-01-23
1724,3384,3336,2014-03-22
1725,3385,7075,2014-06-26
1726,3386,18372,2013-12-28
1727,3387,9746,2014-01-11
1728,3388,10680,2013-04-06
1729,3389,14799,2012-05-29
1730,3390,11876,2012-02-01
1731,3391,1658,2013-11-16
1732,3392,2636,2011-06-08
1733,3393,14277,2014-01-25
1734,3394,6601,2014-05-03
1735,3395,12980,2011-06-11
1736,3396,6961,2014-01-03
1737,3397,5580,2012-02-13
1738,3398,15991,2014-03-12
1739,3399,2272,2013-03-16
1740,3400,16672,2013-11-16
1741,3401,1050,2012-05-22
1742,3402,16852,2013-07-10
1743,3403,8860,2013-11-29
1744,3404,4598,2013-08-13
1745,3405,7850,2013-09-15
1746,3406,10221,2013-10-18
1747,3407,14329,2014-02-06
1748,3408,13284,2012-08-31
1749,3409,11735,2012-04-11
1750,3410,19200,2013-12-26
1751,3411,18625,2013-04-28
1752,3412,10468,2012-11-22
1753,3413,3589,2013-07-06
1754,3414,2682,2012-07-04
