,DueDate,CustomerID,SalesPersonID,BillToAddressID,ShipToAddressID,ShipMethodID,LocalID
535,2015-10-28,15055,-1,23402,23402,1,28276
536,2015-11-01,11496,-1,28142,28142,1,28277
537,2015-10-25,12442,-1,17506,17506,1,28278
538,2015-10-25,20992,-1,16054,16054,1,28279
539,2015-10-28,20820,-1,27679,27679,1,28280
540,2015-10-24,20987,-1,20295,20295,1,28281
541,2015-11-01,20993,-1,26212,26212,1,28282
542,2015-10-29,20616,-1,18657,18657,1,28283
543,2015-10-25,14990,-1,28497,28497,1,28284
544,2015-10-29,15692,-1,27090,27090,1,28285
545,2015-11-01,20994,-1,14973,14973,1,28286
546,2015-11-02,12779,-1,24435,24435,1,28287
547,2015-10-29,15073,-1,17692,17692,1,28288
548,2015-10-29,11548,-1,28581,28581,1,28289
549,2015-10-26,24661,-1,21387,21387,1,28290
550,2015-10-30,24493,-1,23016,23016,1,28291
551,2015-10-26,20075,-1,26647,26647,1,28292
552,2015-11-01,15006,-1,20379,20379,1,28293
553,2015-10-29,20819,-1,28557,28557,1,28294
554,2015-10-25,12181,-1,17075,17075,1,28295
555,2015-11-02,12441,-1,21911,21911,1,28296
556,2015-10-27,20988,-1,20668,20668,1,28297
557,2015-10-25,12021,-1,17896,17896,1,28298
558,2015-10-29,13511,-1,15491,15491,1,28299
559,2015-10-25,25949,-1,12067,12067,1,28300
560,2015-11-02,12884,-1,20737,20737,1,28301
561,2015-10-30,12362,-1,14756,14756,1,28302
562,2015-10-27,12435,-1,20417,20417,1,28303
563,2015-11-01,24496,-1,19083,19083,1,28304
564,2015-10-29,20182,-1,16540,16540,1,28305
565,2015-10-25,20629,-1,12736,12736,1,28306
566,2015-11-01,11428,-1,18823,18823,1,28307
567,2015-10-27,13564,-1,23256,23256,1,28308
568,2015-10-27,12901,-1,25878,25878,1,28309
569,2015-10-26,15016,-1,27669,27669,1,28310
570,2015-10-30,20991,-1,16905,16905,1,28311
571,2015-10-27,12251,-1,24859,24859,1,28312
572,2015-11-01,12337,-1,11594,11594,1,28313
573,2015-10-26,15054,-1,22401,22401,1,28314
574,2015-10-25,12174,-1,13937,13937,1,28315
575,2015-11-02,20817,-1,17359,17359,1,28316
576,2015-10-28,20621,-1,19701,19701,1,28317
577,2015-10-30,15661,-1,27538,27538,1,28318
578,2015-10-30,12772,-1,21136,21136,1,28319
579,2015-10-27,12777,-1,28015,28015,1,28320
580,2015-10-25,20984,-1,23265,23265,1,28321
581,2015-10-28,12250,-1,18487,18487,1,28322
582,2015-10-27,12446,-1,20494,20494,1,28323
583,2015-10-25,12709,-1,13760,13760,1,28324
584,2015-10-26,26112,-1,14676,14676,1,28325
585,2015-10-25,20626,-1,11939,11939,1,28326
586,2015-10-30,20812,-1,13012,13012,1,28327
587,2015-10-25,15669,-1,12493,12493,1,28328
588,2015-11-02,12014,-1,23333,23333,1,28329
589,2015-10-28,25947,-1,26876,26876,1,28330
590,2015-10-25,12771,-1,20249,20249,1,28331
591,2015-10-31,12190,-1,15656,15656,1,28332
592,2015-10-25,12438,-1,18090,18090,1,28333
593,2015-11-01,20821,-1,15649,15649,1,28334
594,2015-10-25,12013,-1,21053,21053,1,28335
595,2015-10-26,11423,-1,28892,28892,1,28336
596,2015-10-28,12885,-1,26760,26760,1,28337
597,2015-11-02,12898,-1,18788,18788,1,28338
598,2015-10-26,12180,-1,28687,28687,1,28339
599,2015-10-26,24431,-1,12953,12953,1,28340
600,2015-10-26,19033,-1,21756,21756,1,28341
601,2015-10-25,14915,-1,11955,11955,1,28342
602,2015-10-25,14979,-1,22771,22771,1,28343
603,2015-10-31,12248,-1,13956,13956,1,28344
604,2015-11-02,20575,-1,26716,26716,1,28345
605,2015-10-31,26110,-1,15410,15410,1,28346
606,2015-10-30,12009,-1,16307,16307,1,28347
607,2015-10-26,25939,-1,22450,22450,1,28348
608,2015-10-24,12768,-1,24961,24961,1,28349
609,2015-10-31,26114,-1,23472,23472,1,28350
610,2015-11-02,20623,-1,12315,12315,1,28351
611,2015-10-31,12245,-1,25802,25802,1,28352
612,2015-10-24,12883,-1,12099,12099,1,28353
613,2015-10-27,12437,-1,13052,13052,1,28354
614,2015-10-26,14913,-1,19140,19140,1,28355
615,2015-10-28,20628,-1,22754,22754,1,28356
616,2015-10-24,24666,-1,21367,21367,1,28357
617,2015-10-25,12189,-1,19626,19626,1,28358
618,2015-10-30,24759,-1,18520,18520,1,28359
619,2015-10-29,12198,-1,25817,25817,1,28360
620,2015-10-26,15023,-1,23144,23144,1,28361
621,2015-10-28,20983,-1,19645,19645,1,28362
622,2015-10-26,20627,-1,22968,22968,1,28363
623,2015-10-29,13558,-1,26493,26493,1,28364
624,2015-10-25,12881,-1,18380,18380,1,28365
625,2015-10-30,29756,279,963,963,5,31396
626,2015-11-02,29688,275,785,785,5,31397
627,2015-11-01,29511,276,1046,1046,5,31398
628,2015-10-25,30068,279,920,920,5,31399
629,2015-10-25,30106,277,630,630,5,31400
630,2015-10-25,29921,280,842,842,5,31401
631,2015-10-28,29686,281,1048,1048,5,31402
632,2015-11-01,29486,277,621,621,5,31403
633,2015-10-26,29649,278,544,544,5,31404
634,2015-10-28,30013,279,967,967,5,31405
635,2015-10-31,29938,276,1020,1020,5,31406
636,2015-11-01,29525,276,1049,1049,5,31407
637,2015-10-24,29685,279,948,948,5,31408
638,2015-10-27,29982,276,1102,1102,5,31409
639,2015-10-28,29883,276,1025,11381,5,31410
640,2015-10-29,29581,275,769,769,5,31411
641,2015-10-30,29518,279,949,949,5,31412
642,2015-10-29,29702,277,567,567,5,31413
643,2015-10-27,29498,275,809,809,5,31414
644,2015-10-28,29637,277,559,559,5,31415
645,2015-10-29,29810,283,835,835,5,31416
646,2015-10-30,29562,281,1091,1091,5,31417
647,2015-10-27,29915,283,891,891,5,31418
648,2015-10-29,29531,276,1061,1061,5,31419
649,2015-10-25,30088,279,939,939,5,31420
650,2015-10-24,29966,275,760,760,5,31421
651,2015-10-25,29487,275,818,818,5,31422
652,2015-10-28,29715,279,926,926,5,31423
653,2015-10-25,29808,279,910,910,5,31424
654,2015-10-25,29825,279,985,985,5,31425
655,2015-10-30,29744,276,1068,1068,5,31426
656,2015-10-28,29500,279,962,962,5,31427
657,2015-10-26,30096,275,782,782,5,31428
658,2015-10-31,29999,279,934,934,5,31429
659,2015-10-27,29772,277,560,11380,5,31430
660,2015-10-26,29689,283,865,865,5,31431
661,2015-10-29,29661,279,955,955,5,31432
662,2015-10-26,30018,280,868,9,5,31433
663,2015-10-27,29497,280,889,889,5,31434
664,2015-10-30,29683,283,875,875,5,31435
665,2015-11-02,29636,276,1105,1105,5,31436
666,2015-10-30,29654,277,579,579,5,31437
667,2015-10-27,29795,290,682,682,5,31438
668,2015-10-25,29875,290,687,687,5,31439
669,2015-10-27,29520,279,952,952,5,31440
670,2015-11-01,29658,275,800,800,5,31441
671,2015-10-26,30048,289,526,526,5,31442
672,2015-10-28,29879,289,515,515,5,31443
673,2015-10-30,29718,275,771,771,5,31444
674,2015-11-02,29646,277,578,578,5,31445
675,2015-10-25,30109,275,826,826,5,31446
676,2015-11-01,29570,277,592,592,5,31447
677,2015-10-28,29533,275,801,801,5,31448
678,2015-10-27,30057,279,951,951,5,31449
679,2015-10-31,29981,280,904,904,5,31450
680,2015-10-31,29587,282,664,664,5,31451
681,2015-10-29,30104,282,670,670,5,31452
682,2015-10-24,29849,279,977,977,5,31453
683,2015-11-02,29539,278,480,480,5,31454
684,2015-11-02,29757,276,1070,1070,5,31455
685,2015-10-30,29780,289,490,490,5,31456
686,2015-10-31,30044,287,661,661,5,31457
687,2015-10-31,29835,283,903,903,5,31458
688,2015-10-30,29904,282,655,655,5,31459
689,2015-10-27,29601,278,516,516,5,31460
690,2015-11-01,29618,282,658,658,5,31461
691,2015-11-01,30009,275,814,814,5,31462
692,2015-10-31,29698,289,497,497,5,31463
693,2015-11-01,29515,278,504,504,5,31464
694,2015-10-28,29544,278,519,519,5,31465
695,2015-11-02,26381,-1,29169,29169,1,30491
696,2015-10-26,11009,-1,29335,29335,1,30492
697,2015-10-28,16291,-1,29767,29767,1,30493
698,2015-11-02,18207,-1,29283,29283,1,30494
699,2015-10-31,11036,-1,29645,29645,1,30495
700,2015-10-25,28757,-1,29249,29249,1,30496
701,2015-10-27,21040,-1,29435,29435,1,30497
702,2015-10-24,15548,-1,29804,29804,1,30498
703,2015-10-27,20037,-1,29213,29213,1,30499
704,2015-10-29,11095,-1,29438,29438,1,30500
705,2015-10-30,12204,-1,29402,29402,1,30501
706,2015-10-25,11566,-1,29648,29648,1,30502
707,2015-10-29,18454,-1,29329,29329,1,30503
708,2015-10-29,15562,-1,29696,29696,1,30504
709,2015-10-26,21652,-1,29453,29453,1,30505
710,2015-10-28,19403,-1,29764,29764,1,30506
711,2015-10-25,15476,-1,29298,29298,1,30507
712,2015-10-27,19713,-1,29753,29753,1,30508
713,2015-10-24,13872,-1,29292,29292,1,30509
714,2015-10-31,27184,-1,29146,29146,1,30510
715,2015-10-30,11394,-1,29302,29302,1,30511
716,2015-10-29,26195,-1,29234,29234,1,30512
717,2015-10-28,27331,-1,29462,29462,1,30513
718,2015-10-29,19499,-1,29505,29505,1,30514
719,2015-10-27,14761,-1,29805,29805,1,30515
720,2015-10-28,22848,-1,29530,29530,1,30516
721,2015-10-25,14951,-1,29738,29738,1,30517
722,2015-10-25,11566,-1,29648,29648,1,30518
723,2015-11-02,26414,-1,29291,29291,1,30519
724,2015-10-29,18307,-1,29799,29799,1,30520
725,2015-11-01,11642,-1,29836,29836,1,30521
726,2015-11-01,11965,-1,29703,29703,1,30522
727,2015-10-25,27002,-1,29387,29387,1,30523
728,2015-10-28,16166,-1,29665,29665,1,30524
729,2015-10-29,12295,-1,29437,29437,1,30525
730,2015-11-01,28402,-1,29684,29684,1,30526
731,2015-10-30,13613,-1,29355,29355,1,30527
732,2015-10-25,12132,-1,29716,29716,1,30528
733,2015-10-28,19459,-1,29717,29717,1,30529
734,2015-10-31,17649,-1,29241,29241,1,30530
735,2015-10-29,24614,-1,29773,29773,1,30531
736,2015-10-27,12244,-1,29813,29813,1,30532
737,2015-10-31,25835,-1,29193,29193,1,30533
738,2015-10-26,23861,-1,29630,29630,1,30534
739,2015-10-30,17994,-1,29390,29390,1,30535
740,2015-10-26,16942,-1,29706,29706,1,30536
741,2015-11-02,11865,-1,29357,29357,1,30537
742,2015-10-27,14799,-1,29714,29714,1,30538
743,2015-11-02,21649,-1,29620,29620,1,30539
744,2015-11-01,11965,-1,29703,29703,1,30540
745,2015-10-29,14939,-1,29332,29332,1,30541
746,2015-10-25,18303,-1,29300,29300,1,30542
747,2015-11-02,28003,-1,29444,29444,1,30543
748,2015-10-25,11566,-1,29648,29648,1,30544
749,2015-10-27,26743,-1,29363,29363,1,30545
750,2015-10-27,15301,-1,29830,29830,1,30546
751,2015-11-01,11806,-1,29544,29544,1,30547
752,2015-10-27,11664,-1,29225,29225,1,30548
753,2015-11-01,19450,-1,29605,29605,1,30549
754,2015-10-24,15366,-1,29294,29294,1,30550
755,2015-10-29,20663,-1,29653,29653,1,30551
756,2015-10-31,20160,-1,29318,29318,1,30552
757,2015-10-25,22300,-1,29704,29704,1,30553
758,2015-10-24,13198,-1,29369,29369,1,30554
759,2015-10-28,11303,-1,29499,29499,1,30555
760,2015-10-28,11421,-1,29824,29824,1,30556
761,2015-10-27,20439,-1,29342,29342,1,30557
762,2015-10-28,13708,-1,29597,29597,1,30558
763,2015-10-24,19817,-1,29837,29837,1,30559
764,2015-11-02,13933,-1,29880,29880,1,30560
765,2015-10-29,14836,-1,29532,29532,1,30561
766,2015-10-27,27126,-1,29352,29352,1,30562
767,2015-10-24,11262,-1,29638,29638,1,30563
768,2015-10-29,23577,-1,29489,29489,1,30564
769,2015-10-30,18760,-1,29812,29812,1,30565
770,2015-10-27,29230,-1,29751,29751,1,30566
771,2015-10-26,26365,-1,29279,29279,1,30567
772,2015-10-27,27801,-1,29678,29678,1,30568
773,2015-10-24,23416,-1,29686,29686,1,30569
774,2015-10-25,17077,-1,29235,29235,1,30570
775,2015-10-26,26139,-1,29372,29372,1,30571
776,2015-10-25,28939,-1,29245,29245,1,30572
777,2015-10-24,11262,-1,29638,29638,1,30573
778,2015-11-01,26739,-1,29553,29553,1,30574
779,2015-11-01,12153,-1,29672,29672,1,30575
780,2015-10-26,22120,-1,29616,29616,1,30576
781,2015-11-02,12122,-1,29173,29173,1,30577
782,2015-10-27,15101,-1,29486,29486,1,30578
783,2015-10-27,24615,-1,29815,29815,1,30579
784,2015-10-25,11566,-1,29648,29648,1,30580
785,2015-10-30,21768,-1,23148,23148,1,30581
786,2015-10-31,28389,-1,24593,24593,1,30582
787,2015-10-27,25863,-1,19613,19613,1,30583
788,2015-10-31,14501,-1,20278,20278,1,30584
789,2015-10-26,11003,-1,20425,20425,1,30585
790,2015-11-02,27645,-1,22584,22584,1,30586
791,2015-10-30,16624,-1,23967,23967,1,30587
792,2015-10-31,11005,-1,16025,16025,1,30588
793,2015-10-24,11011,-1,27345,27345,1,30589
794,2015-10-25,27621,-1,13264,13264,1,30590
795,2015-10-24,27616,-1,20923,20923,1,30591
796,2015-10-25,20042,-1,18427,18427,1,30592
797,2015-10-25,16351,-1,13951,13951,1,30593
798,2015-11-02,16517,-1,25446,25446,1,30594
799,2015-10-27,27606,-1,18404,18404,1,30595
800,2015-10-29,13513,-1,21867,21867,1,30596
801,2015-10-30,27601,-1,11855,11855,1,30597
802,2015-10-25,13591,-1,15169,15169,1,30598
803,2015-10-30,16483,-1,28213,28213,1,30599
804,2015-11-02,16529,-1,23557,23557,1,30600
805,2015-10-28,25249,-1,11809,11809,1,30601
806,2015-10-29,27668,-1,25346,25346,1,30602
807,2015-10-29,27612,-1,13854,13854,1,30603
808,2015-10-31,13264,-1,18584,18584,1,30604
809,2015-10-29,13590,-1,22146,22146,1,30605
810,2015-10-28,13581,-1,23990,23990,1,30606
811,2015-11-01,14520,-1,12708,12708,1,30607
812,2015-10-26,16520,-1,25572,25572,1,30608
813,2015-10-26,13258,-1,23444,23444,1,30609
814,2015-10-28,14560,-1,25989,25989,1,30610
815,2015-10-30,16607,-1,15502,15502,1,30611
816,2015-10-26,27666,-1,20616,20616,1,30612
817,2015-10-28,11238,-1,12420,12420,1,30613
818,2015-11-01,25861,-1,23733,23733,1,30614
819,2015-10-28,16629,-1,14019,14019,1,30615
820,2015-10-25,11025,-1,21635,21635,1,30616
821,2015-11-01,27577,-1,24572,24572,1,30617
822,2015-11-01,27604,-1,23224,23224,1,30618
823,2015-10-26,16522,-1,25384,25384,1,30619
824,2015-10-29,11002,-1,20336,20336,1,30620
825,2015-10-28,11606,-1,26167,26167,1,30621
826,2015-10-29,16527,-1,28420,28420,1,30622
827,2015-11-02,27671,-1,13036,13036,1,30623
828,2015-10-26,13576,-1,20966,20966,1,30624
829,2015-10-26,11007,-1,12909,12909,1,30625
830,2015-10-28,16631,-1,12423,12423,1,30626
831,2015-11-01,16514,-1,25018,25018,1,30627
832,2015-11-02,16616,-1,28214,28214,1,30628
833,2015-10-30,27623,-1,27241,27241,1,30629
834,2015-10-31,27625,-1,16663,16663,1,30630
835,2015-11-01,27636,-1,17878,17878,1,30631
836,2015-11-02,11591,-1,26694,26694,1,30632
837,2015-10-30,13265,-1,25970,25970,1,30633
838,2015-10-24,16482,-1,19434,19434,1,30634
839,2015-10-28,27617,-1,18700,18700,1,30635
840,2015-10-29,27670,-1,21785,21785,1,30636
841,2015-10-27,19941,-1,12565,12565,1,30637
842,2015-11-01,11017,-1,11541,11541,1,30638
843,2015-10-29,27646,-1,14400,14400,1,30639
844,2015-10-29,13257,-1,21516,21516,1,30640
845,2015-10-31,16352,-1,11694,11694,1,30641
846,2015-10-26,16493,-1,24449,24449,1,30642
847,2015-10-31,27578,-1,19011,19011,1,30643
848,2015-10-28,16525,-1,13961,13961,1,30644
849,2015-10-27,16612,-1,18740,18740,1,30645
850,2015-10-28,11010,-1,15412,15412,1,30646
851,2015-10-26,16518,-1,26446,26446,1,30647
852,2015-10-30,11001,-1,14489,14489,1,30648
853,2015-10-31,27649,-1,24209,24209,1,30649
854,2015-11-01,21659,-1,12365,12365,1,30650
855,2015-11-02,27614,-1,21039,21039,1,30651
856,2015-10-31,14559,-1,21657,21657,1,30652
857,2015-10-30,16524,-1,15700,15700,1,30653
858,2015-10-30,16526,-1,19998,19998,1,30654
859,2015-10-29,11027,-1,14561,14561,1,30655
860,2015-10-25,13260,-1,15402,15402,1,30656
861,2015-10-27,11018,-1,16433,16433,1,30657
862,2015-10-24,25252,-1,20850,20850,1,30658
863,2015-10-29,11599,-1,25850,25850,1,30659
864,2015-11-01,16495,-1,22857,22857,1,30660
865,2015-10-25,16516,-1,13386,13386,1,30661
866,2015-10-29,16620,-1,26601,26601,1,30662
867,2015-10-24,27667,-1,12491,12491,1,30663
868,2015-10-28,11601,-1,17236,17236,1,30664
869,2015-10-31,11607,-1,23683,23683,1,30665
870,2015-10-29,11239,-1,25489,25489,1,30666
871,2015-10-27,25865,-1,21950,21950,1,30667
872,2015-10-24,25857,-1,21871,21871,1,30668
873,2015-10-28,16484,-1,11580,11580,1,30669
874,2015-10-29,16623,-1,14105,14105,1,30670
875,2015-10-24,11000,-1,22601,22601,1,30671
876,2015-10-29,27615,-1,12290,12290,1,30672
877,2015-10-31,17956,-1,11860,11860,1,30673
878,2015-11-01,16345,-1,11578,11578,1,30674
879,2015-10-30,16521,-1,17493,17493,1,30675
880,2015-10-26,16636,-1,23813,23813,1,30676
881,2015-11-01,13583,-1,22676,22676,1,30677
882,2015-11-01,11593,-1,15981,15981,1,30678
883,2015-10-30,21741,-1,17092,17092,1,30679
884,2015-10-25,13585,-1,18048,18048,1,30680
885,2015-11-01,14510,-1,26084,26084,1,30681
886,2015-10-30,16523,-1,26735,26735,1,30682
887,2015-11-01,11611,-1,15499,15499,1,30683
888,2015-10-26,13259,-1,24940,24940,1,30684
889,2015-11-02,16350,-1,12891,12891,1,30685
890,2015-10-29,11004,-1,20971,20971,1,30686
891,2015-11-01,11026,-1,11877,11877,1,30687
892,2015-10-27,27662,-1,13852,13852,1,30688
893,2015-10-29,28390,-1,16896,16896,1,30689
894,2015-11-02,16494,-1,15915,15915,1,30690
895,2015-10-30,16496,-1,21277,21277,1,30691
896,2015-10-31,16519,-1,12674,12674,1,30692
897,2015-10-25,16528,-1,16539,16539,1,30693
898,2015-11-02,11006,-1,15264,15264,1,30694
899,2015-10-24,27651,-1,24200,24200,1,30695
900,2015-10-26,27663,-1,24836,24836,1,30696
901,2015-10-30,27669,-1,20019,20019,1,30697
902,2015-10-29,19942,-1,15988,15988,1,30698
903,2015-10-30,14558,-1,11804,11804,1,30699
904,2015-10-31,16349,-1,16955,16955,1,30700
905,2015-10-30,11008,-1,23743,23743,1,30701
906,2015-10-26,25250,-1,27524,27524,1,30702
907,2015-10-31,27605,-1,13129,13129,1,30703
908,2015-10-27,27611,-1,24776,24776,1,30704
909,2015-10-25,16347,-1,18564,18564,1,30705
910,2015-11-01,11028,-1,24158,24158,1,30706
911,2015-10-25,13584,-1,23837,23837,1,30707
912,2015-10-29,21727,-1,16752,16752,1,30708
913,2015-10-29,28393,-1,15471,15471,1,30709
914,2015-10-25,19802,-1,17401,17401,1,30710
915,2015-10-27,26620,-1,19261,19261,1,30711
916,2015-10-27,27673,-1,20037,20037,1,30712
917,2015-10-29,17957,-1,25544,25544,1,30713
918,2015-10-25,13406,-1,28149,28149,1,30714
919,2015-10-31,16630,-1,18492,18492,1,30715
920,2015-10-28,22041,-1,18086,18086,1,30716
921,2015-10-24,12124,-1,27575,27575,1,30717
922,2015-10-28,28066,-1,27151,27151,1,30718
923,2015-10-25,16743,-1,18516,18516,1,30719
924,2015-10-26,13546,-1,26226,26226,1,30720
925,2015-10-25,28018,-1,28877,28877,1,30721
926,2015-10-29,16661,-1,28478,28478,1,30722
927,2015-10-25,11055,-1,18542,18542,1,30723
928,2015-10-30,16662,-1,26702,26702,1,30724
929,2015-10-29,16740,-1,14404,14404,1,30725
930,2015-10-31,25270,-1,25405,25405,1,30726
931,2015-10-26,28038,-1,28267,28267,1,30727
932,2015-10-31,13548,-1,17636,17636,1,30728
933,2015-10-31,16741,-1,26403,26403,1,30729
934,2015-10-28,11031,-1,22987,22987,1,30730
935,2015-10-30,11034,-1,18711,18711,1,30731
936,2015-10-31,20048,-1,16643,16643,1,30732
937,2015-10-28,28065,-1,26957,26957,1,30733
938,2015-11-01,17047,-1,24245,24245,1,30734
939,2015-10-25,16686,-1,15337,15337,1,30735
940,2015-11-01,16659,-1,21292,21292,1,30736
941,2015-10-30,13600,-1,19186,19186,1,30737
942,2015-11-01,17051,-1,14866,14866,1,30738
943,2015-10-29,14565,-1,19488,19488,1,30739
944,2015-11-02,11054,-1,18844,18844,1,30740
945,2015-10-28,16675,-1,19751,19751,1,30741
946,2015-10-29,16687,-1,23516,23516,1,30742
947,2015-10-31,11047,-1,21998,21998,1,30743
948,2015-10-29,27726,-1,19937,19937,1,30744
949,2015-11-02,28014,-1,20434,20434,1,30745
950,2015-10-27,16696,-1,14933,14933,1,30746
951,2015-10-28,16639,-1,24077,24077,1,30747
952,2015-10-24,20049,-1,21405,21405,1,30748
953,2015-10-27,13602,-1,16657,16657,1,30749
954,2015-10-31,13661,-1,25143,25143,1,30750
955,2015-11-01,11030,-1,26358,26358,1,30751
956,2015-10-25,28068,-1,12047,12047,1,30752
957,2015-10-27,16658,-1,18015,18015,1,30753
958,2015-10-29,11035,-1,23018,23018,1,30754
959,2015-10-29,11046,-1,28971,28971,1,30755
960,2015-10-28,28031,-1,19605,19605,1,30756
961,2015-11-02,28076,-1,26676,26676,1,30757
962,2015-10-29,16685,-1,22808,22808,1,30758
963,2015-10-28,16745,-1,23287,23287,1,30759
964,2015-10-25,11038,-1,27731,27731,1,30760
965,2015-10-31,11039,-1,24751,24751,1,30761
966,2015-10-29,28040,-1,25586,25586,1,30762
967,2015-10-27,28067,-1,28431,28431,1,30763
968,2015-10-25,28071,-1,21890,21890,1,30764
969,2015-10-28,16657,-1,13844,13844,1,30765
970,2015-10-28,21939,-1,25027,25027,1,30766
971,2015-10-29,28039,-1,13444,13444,1,30767
972,2015-10-24,13687,-1,25873,25873,1,30768
973,2015-10-27,13540,-1,24395,24395,1,30769
974,2015-11-01,28063,-1,18656,18656,1,30770
975,2015-10-26,16703,-1,25353,25353,1,30771
976,2015-10-24,28030,-1,25351,25351,1,30772
977,2015-10-24,14576,-1,12682,12682,1,30773
978,2015-10-29,11048,-1,22583,22583,1,30774
979,2015-10-24,16664,-1,18948,18948,1,30775
980,2015-10-29,25271,-1,25894,25894,1,30776
981,2015-10-30,28017,-1,27287,27287,1,30777
982,2015-10-30,13545,-1,18444,18444,1,30778
983,2015-10-24,13515,-1,13896,13896,1,30779
984,2015-11-01,28070,-1,24410,24410,1,30780
985,2015-10-28,28042,-1,28003,28003,1,30781
986,2015-10-28,11244,-1,21821,21821,1,30782
987,2015-10-28,25872,-1,17167,17167,1,30783
988,2015-10-26,16660,-1,23489,23489,1,30784
989,2015-10-30,16929,-1,19246,19246,1,30785
990,2015-11-02,27681,-1,20835,20835,1,30786
991,2015-11-01,21813,-1,13493,13493,1,30787
992,2015-10-30,27920,-1,28195,28195,1,30788
993,2015-10-26,28022,-1,26341,26341,1,30789
994,2015-10-30,11033,-1,18528,18528,1,30790
995,2015-10-31,27918,-1,21592,21592,1,30791
996,2015-10-28,28044,-1,24719,24719,1,30792
997,2015-11-01,14572,-1,16629,16629,1,30793
998,2015-10-26,19325,-1,21119,21119,1,30794
999,2015-10-29,28061,-1,26326,26326,1,30795
1000,2015-11-02,26629,-1,16299,16299,1,30796
1001,2015-10-30,16744,-1,21462,21462,1,30797
1002,2015-10-28,27759,-1,16988,16988,1,30798
1003,2015-10-25,13680,-1,16926,16926,1,30799
1004,2015-10-30,13514,-1,28923,28923,1,30800
1005,2015-10-29,11052,-1,24347,24347,1,30801
1006,2015-10-31,16928,-1,24913,24913,1,30802
1007,2015-10-28,27917,-1,17086,17086,1,30803
1008,2015-11-01,11247,-1,14898,14898,1,30804
1009,2015-10-30,28078,-1,26037,26037,1,30805
1010,2015-10-26,16701,-1,11429,11429,1,30806
1011,2015-11-02,16931,-1,13520,13520,1,30807
1012,2015-10-26,11032,-1,25324,25324,1,30808
1013,2015-10-29,22008,-1,21025,21025,1,30809
1014,2015-10-30,19830,-1,12371,12371,1,30810
1015,2015-10-31,16663,-1,14001,14001,1,30811
1016,2015-10-30,16708,-1,25292,25292,1,30812
1017,2015-11-02,21921,-1,13324,13324,1,30813
1018,2015-10-29,17048,-1,27841,27841,1,30814
1019,2015-10-24,11050,-1,26423,26423,1,30815
1020,2015-10-29,12131,-1,24044,24044,1,30816
1021,2015-10-29,13689,-1,24291,24291,1,30817
1022,2015-10-27,11243,-1,22782,22782,1,30818
1023,2015-11-02,16693,-1,15526,15526,1,30819
1024,2015-10-25,16702,-1,28770,28770,1,30820
1025,2015-10-30,16707,-1,28217,28217,1,30821
1026,2015-10-24,17046,-1,13001,13001,1,30822
1027,2015-11-01,25272,-1,22224,22224,1,30823
