,BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
1530,3152,830.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1531,1380,830.0,492,2010-06-09,,OZ ,2,8.0,2010-05-26
1532,563,830.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1533,949,830.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1534,163,830.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1535,562,830.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1536,1584,831.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1537,1381,831.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1538,1844,831.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1539,3416,831.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1540,2504,831.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1541,3153,831.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1542,1382,831.0,492,2010-06-09,,OZ ,2,8.0,2010-05-26
1543,565,831.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1544,950,831.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1545,164,831.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1546,564,831.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1547,1383,832.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1548,1845,832.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1549,3417,832.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1550,2660,832.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1551,2505,832.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
1552,3154,832.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1553,1384,832.0,492,2010-06-09,,OZ ,2,8.0,2010-05-26
1554,567,832.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1555,951,832.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1556,165,832.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1557,566,832.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1558,1435,833.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1559,1874,833.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1560,3446,833.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1561,2534,833.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1562,3183,833.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1563,2292,833.0,496,2010-07-08,2010-09-06,OZ ,1,9.0,2010-09-06
1564,2171,833.0,496,2010-09-07,,OZ ,2,8.0,2010-08-24
1565,616,833.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1566,980,833.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1567,209,833.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1568,615,833.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1569,1436,834.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1570,1875,834.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1571,3447,834.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1572,2535,834.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1573,3184,834.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1574,2172,834.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1575,618,834.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1576,1165,834.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1577,981,834.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1578,210,834.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1579,617,834.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1580,1437,835.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1581,1876,835.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1582,3448,835.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1583,2536,835.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1584,3185,835.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1585,2173,835.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1586,620,835.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1587,982,835.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1588,211,835.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1589,619,835.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1590,1615,836.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1591,1438,836.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1592,1877,836.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1593,3449,836.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1594,2537,836.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1595,3186,836.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1596,2174,836.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1597,622,836.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1598,983,836.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1599,212,836.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1600,621,836.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1601,1439,838.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1602,1878,838.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1603,3450,838.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1604,2538,838.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1605,3187,838.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1606,1440,838.0,492,2010-06-09,,OZ ,2,8.0,2010-05-26
1607,623,838.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1608,984,838.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1609,214,838.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1610,213,838.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1611,1616,839.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1612,1441,839.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1613,1879,839.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1614,3451,839.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1615,2539,839.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1616,3188,839.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1617,1442,839.0,492,2010-06-09,,OZ ,2,8.0,2010-05-26
1618,624,839.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1619,985,839.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1620,216,839.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1621,215,839.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1622,1443,840.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1623,1880,840.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1624,3452,840.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1625,2688,840.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1626,2540,840.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
1627,3189,840.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1628,1444,840.0,492,2010-06-09,,OZ ,2,8.0,2010-05-26
1629,625,840.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1630,986,840.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1631,218,840.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1632,217,840.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1633,1481,885.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1634,1905,885.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1635,3477,885.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1636,2565,885.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1637,3214,885.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1638,2299,885.0,496,2010-07-08,2010-09-06,OZ ,1,9.0,2010-09-06
1639,2183,885.0,496,2010-09-07,,OZ ,2,8.0,2010-08-24
1640,655,885.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1641,1020,885.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1642,258,885.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1643,257,885.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1644,1472,886.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1645,1897,886.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1646,3469,886.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1647,2557,886.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1648,3206,886.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1649,2179,886.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1650,647,886.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1651,1181,886.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1652,1008,886.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1653,242,886.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1654,1473,886.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1655,1478,887.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1656,1902,887.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1657,3474,887.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1658,2562,887.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1659,3211,887.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1660,2180,887.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1661,652,887.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1662,1188,887.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1663,1017,887.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1664,252,887.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1665,251,887.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1666,1479,888.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1667,1903,888.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1668,3475,888.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1669,2563,888.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1670,3212,888.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1671,2181,888.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1672,653,888.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1673,1018,888.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1674,254,888.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1675,253,888.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1676,1638,889.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1677,1480,889.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1678,1904,889.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1679,3476,889.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1680,2564,889.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1681,3213,889.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1682,2182,889.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1683,654,889.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1684,1019,889.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1685,256,889.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1686,255,889.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1687,1474,890.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1688,1898,890.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1689,3470,890.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1690,2706,890.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1691,2558,890.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
1692,3207,890.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1693,1009,890.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1694,648,890.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1695,1010,890.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1696,244,890.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1697,243,890.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1698,1475,891.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1699,1899,891.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1700,3471,891.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1701,2559,891.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1702,3208,891.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1703,1186,891.0,495,2010-05-26,2010-07-25,OZ ,1,9.0,2010-07-25
1704,1011,891.0,495,2010-07-26,,OZ ,2,8.0,2010-07-12
1705,649,891.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1706,1012,891.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1707,246,891.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1708,245,891.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1709,1476,892.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1710,1900,892.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1711,3472,892.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1712,2560,892.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1713,3209,892.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1714,1013,892.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1715,650,892.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1716,1187,892.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1717,1014,892.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1718,248,892.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1719,247,892.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1720,1637,893.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1721,1477,893.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1722,1901,893.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1723,3473,893.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1724,2561,893.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1725,3210,893.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1726,1015,893.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1727,651,893.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1728,1016,893.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1729,250,893.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1730,249,893.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1731,2317,894.0,355,2010-08-05,,EA ,2,1.0,2010-07-22
1732,554,894.0,535,2010-03-18,,EA ,2,1.0,2010-03-04
1733,3111,894.0,679,2010-12-15,,EA ,2,1.0,2010-12-01
1734,1456,895.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1735,1889,895.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1736,3461,895.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1737,2549,895.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1738,3198,895.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1739,1178,895.0,495,2010-05-26,2010-07-25,OZ ,1,9.0,2010-07-25
1740,996,895.0,495,2010-07-26,,OZ ,2,8.0,2010-07-12
1741,639,895.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1742,997,895.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1743,234,895.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1744,1457,895.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1745,1458,896.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1746,1890,896.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1747,3462,896.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1748,2550,896.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1749,3199,896.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1750,998,896.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1751,640,896.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1752,1179,896.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1753,999,896.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1754,235,896.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1755,1459,896.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1756,1460,897.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1757,1891,897.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1758,3463,897.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1759,2551,897.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1760,3200,897.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1761,1000,897.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1762,641,897.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1763,1001,897.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1764,236,897.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1765,1461,897.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1766,1462,898.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1767,1892,898.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1768,3464,898.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1769,2700,898.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1770,2552,898.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
1771,3201,898.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1772,1002,898.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1773,642,898.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1774,1003,898.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1775,237,898.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1776,1463,898.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1777,1464,899.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1778,1893,899.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1779,3465,899.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1780,2553,899.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1781,3202,899.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1782,2296,899.0,496,2010-07-08,2010-09-06,OZ ,1,9.0,2010-09-06
1783,2175,899.0,496,2010-09-07,,OZ ,2,8.0,2010-08-24
1784,643,899.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1785,1004,899.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1786,238,899.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1787,1465,899.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1788,1466,900.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1789,1894,900.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1790,3466,900.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1791,2554,900.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1792,3203,900.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1793,2176,900.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1794,644,900.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1795,1005,900.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1796,239,900.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1797,1467,900.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1798,1630,901.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1799,1468,901.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1800,1895,901.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1801,3467,901.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1802,2555,901.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1803,3204,901.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1804,2177,901.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1805,645,901.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1806,1006,901.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1807,240,901.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1808,1469,901.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1809,1470,902.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1810,1896,902.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1811,3468,902.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1812,2701,902.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1813,2556,902.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
1814,3205,902.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1815,2178,902.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
1816,646,902.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1817,1007,902.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1818,241,902.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1819,1471,902.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1820,1628,903.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1821,1454,903.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1822,1888,903.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1823,3460,903.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1824,2548,903.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1825,3197,903.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1826,994,903.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
1827,638,903.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1828,995,903.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1829,233,903.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1830,1455,903.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1831,1385,904.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1832,1846,904.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1833,3418,904.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1834,2506,904.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1835,3155,904.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1836,166,904.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1837,569,904.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1838,1137,904.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1839,952,904.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1840,167,904.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1841,568,904.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1842,1386,905.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1843,1847,905.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1844,3419,905.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1845,2507,905.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1846,3156,905.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1847,168,905.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1848,571,905.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1849,953,905.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1850,169,905.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1851,570,905.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1852,1588,906.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1853,1387,906.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1854,1848,906.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1855,3420,906.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1856,2508,906.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1857,3157,906.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1858,170,906.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1859,573,906.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1860,954,906.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1861,171,906.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1862,572,906.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1863,1371,917.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1864,1839,917.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1865,3411,917.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1866,2499,917.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1867,3148,917.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1868,155,917.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1869,558,917.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1870,1129,917.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1871,945,917.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
1872,156,917.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1873,1372,917.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1874,1373,918.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1875,1840,918.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1876,3412,918.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1877,2500,918.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1878,3149,918.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1879,157,918.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1880,559,918.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1881,946,918.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1882,158,918.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1883,1374,918.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1884,1580,919.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1885,1375,919.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1886,1841,919.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1887,3413,919.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1888,2501,919.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
1889,3150,919.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1890,159,919.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1891,560,919.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1892,947,919.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
1893,160,919.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1894,1376,919.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1895,1377,920.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1896,1842,920.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
1897,3414,920.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
1898,2656,920.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1899,2502,920.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
1900,3151,920.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1901,161,920.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
1902,561,920.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1903,948,920.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
